idinmueble,cct1,cct2,cct3,cct4,inmueble,principal,alcaldia,coord_x,coord_y,CVEGEO_AGEB,CVE_MUN,CVE_AGEB,matricula_911,fuente_matricula_base,mat_2024_2025,mat_2025_2026,mat_2026_2027,mat_2027_2028,mat_2028_2029,mat_2029_2030,mat_2030_2031,mat_2031_2032,mat_2032_2033,mat_2033_2034,mat_2034_2035,mat_2035_2036,observaciones
801768,09DES0249Y,09DES4249Z,,,MÉXICO TENOCHTITLAN,Secundaria,Iztapalapa,-99.044066,19.327818,0900700013295,007,3295,1568,Estadística 911,1568,1540,1513,1486,1460,1434,1408,1383,1358,1335,1311,1288,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801769,09DJN0161K,,,,MEZTLI,Preescolar,Iztapalapa,-99.063701,19.362569,0900700013721,007,3721,123,Estadística 911,123,118,114,110,105,101,97,94,90,87,83,80,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801770,09DPR3045E,09DPR2471S,,,MI PATRIA ES PRIMERO,Primaria,Iztapalapa,-99.060436,19.361788,0900700011034,007,1034,290,Estadística 911,290,284,278,271,265,259,253,247,242,236,231,226,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801771,09DJN0962B,09DJN1422M,,,MIAHUAXOCHITL,Preescolar,Iztapalapa,-98.997452,19.34314,0900700012920,007,2920,325,Estadística 911,325,313,300,289,277,267,256,246,237,228,219,211,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801772,09DPR2948M,,,,MIGUEL DE CERVANTES SAAVEDRA,Primaria,Iztapalapa,-99.056763,19.386733,090070001006A,007,006A,379,Estadística 911,379,370,362,354,346,338,331,324,317,309,302,295,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801773,09DJN0365E,09DJN0417U,,,MIGUEL F. MARTÍNEZ,Preescolar,Iztapalapa,-99.090576,19.357217,090070001376A,007,376A,285,Estadística 911,285,274,263,253,243,234,225,216,208,200,192,185,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801774,09DPR5035L,09DPR5041W,,,MIGUEL LERDO DE TEJADA,Primaria,Iztapalapa,-99.055072,19.374623,090070001579A,007,579A,762,Estadística 911,762,745,728,712,696,681,666,650,636,622,608,594,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801775,09DPR1777C,09DPR2766D,,,MIGUEL RAMOS ARIZPE,Primaria,Iztapalapa,-99.072638,19.369344,0900700010568,007,0568,498,Estadística 911,498,487,477,466,455,445,435,425,416,406,397,388,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801776,09DES0264Q,,,,MIGUEL SERVET,Secundaria,Iztapalapa,-98.998023,19.364548,0900700012494,007,2494,375,Estadística 911,375,368,362,355,349,343,337,331,325,319,314,308,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801777,09DPR4514N,09DPR5026D,,,MITLA,Primaria,Iztapalapa,-99.065325,19.29062,0900700014397,007,4397,468,Estadística 911,468,457,447,437,427,417,408,399,390,382,373,365,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801778,09DJN1009W,09DJN1010L,,,MIXCOATL,Preescolar,Iztapalapa,-99.082398,19.338836,0900700013986,007,3986,191,Estadística 911,191,184,177,170,163,157,151,145,139,135,129,124,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801779,09DPR2914W,09DPR2912Y,,,MIXCOATL,Primaria,Iztapalapa,-99.058949,19.320494,0900700014170,007,4170,515,Estadística 911,515,503,493,481,470,461,450,440,430,420,411,402,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801780,09DJN0688M,09DJN0814T,,,MOCTEZUMA ILHUICAMINA,Preescolar,Iztapalapa,-99.107949,19.333165,0900700011833,007,1833,231,Estadística 911,231,223,213,206,198,190,182,175,168,162,156,150,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801781,09DJN1000E,,,,MOLINXOCHIO,Preescolar,Iztapalapa,-99.069279,19.370416,0900700010568,007,0568,192,Estadística 911,192,184,177,170,163,157,151,146,140,134,130,124,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801782,09DES0179T,09DES4179U,,,MOTECUZOMA ILHUICAMINA,Secundaria,Iztapalapa,-99.018282,19.379472,0900700010479,007,0479,1126,Estadística 911,1126,1106,1086,1067,1048,1029,1011,994,976,959,941,925,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801783,09DJN1111J,,,,MULUM,Preescolar,Iztapalapa,-99.039022,19.385313,0900700013577,007,3577,127,Estadística 911,127,122,118,113,108,105,101,97,93,89,86,83,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801784,09DPR0839S,,,,MURALISMO MEXICANO,Primaria,Iztapalapa,-99.05605,19.354744,0900700011053,007,1053,411,Estadística 911,411,402,393,384,376,367,359,351,343,335,328,321,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801785,09DPR5104R,09DPR5115X,,,MURALISTA ALFREDO ZALCE,Primaria,Iztapalapa,-99.080217,19.328491,090070001593A,007,593A,638,Estadística 911,638,624,609,596,583,570,557,544,533,520,509,498,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801786,09DJN1176T,09DJN1261Q,,,NAHIBI,Preescolar,Iztapalapa,-99.016721,19.341109,0900700012757,007,2757,354,Estadística 911,354,341,328,315,303,291,280,269,259,249,239,230,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801787,09DJN1285Z,09DJN1293I,,,NAZUL,Preescolar,Iztapalapa,-99.005917,19.370395,0900700015770,007,5770,261,Estadística 911,261,251,241,232,223,215,206,198,191,183,176,169,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801788,09DPR5085T,09DPR5086S,,,NICOLAS BRAVO,Primaria,Iztapalapa,-98.985842,19.33906,0900700013365,007,3365,584,Estadística 911,584,571,558,546,533,522,510,498,487,476,465,455,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801789,09DES0194L,09DES4194M,,,NICOLAS COPERNICO,Secundaria,Iztapalapa,-99.09004,19.317131,0900700014452,007,4452,802,Estadística 911,802,788,774,761,747,734,721,708,695,683,671,659,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801790,09DPR2650D,09DPR2649O,,,NICOLÁS GARCÍA DE SAN VICENTE,Primaria,Iztapalapa,-98.997333,19.36396,0900700012494,007,2494,474,Estadística 911,474,463,453,443,433,423,414,404,395,387,378,370,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801791,09DPR5070R,09DPR5096Z,,,NIÑOS HEROES,Primaria,Iztapalapa,-99.086125,19.322605,0900700014414,007,4414,155,Estadística 911,155,151,148,144,142,138,135,132,129,126,124,120,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801792,09DJN0156Z,,,,NORIA DE LAS FLORES,Preescolar,Iztapalapa,-99.061415,19.356713,0900700015126,007,5126,143,Estadística 911,143,138,132,128,122,117,113,109,104,100,97,93,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801794,09DPR5013Z,09DPR5014Z,,,NUEVA ZELANDIA,Primaria,Iztapalapa,-98.975999,19.330684,090070001426A,007,426A,1345,Estadística 911,1345,1315,1285,1257,1228,1201,1174,1148,1122,1097,1072,1048,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801795,09DES0317E,,,,OCTAVIO PAZ,Secundaria,Iztapalapa,-99.00514,19.340825,0900700013242,007,3242,743,Estadística 911,743,730,717,704,692,680,668,656,644,633,622,611,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
881796,09DJN1273V,,,,OLLIN CALLI,Preescolar,Iztapalapa,-99.087698,19.306667,0900700015624,007,5624,152,Estadística 911,152,146,140,135,130,125,120,115,111,106,103,99,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801797,09DPR1236H,09DPR1238F,,,OMETECUHTLI,Primaria,Iztapalapa,-99.095491,19.35402,0900700011227,007,1227,704,Estadística 911,704,688,673,658,643,629,615,601,587,575,561,549,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801798,09DJN0942O,09DJN0951W,,,OTZINCO,Preescolar,Iztapalapa,-99.072948,19.30255,0900700012155,007,2155,262,Estadística 911,262,252,243,233,224,216,207,199,192,184,177,170,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801799,09DPR0120A,09DPR4018O,,,PABLO PICASSO,Primaria,Iztapalapa,-99.046391,19.336769,0900700013045,007,3045,604,Estadística 911,604,591,577,565,551,540,527,516,504,492,482,471,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801800,09DJN1284A,09DJN1305X,,,PAPAKI,Preescolar,Iztapalapa,-99.003778,19.356022,0900700012564,007,2564,271,Estadística 911,271,260,250,241,232,222,214,205,198,190,183,176,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801801,09DJN1109V,,,,PARAJE DE ZACATEPEC,Preescolar,Iztapalapa,-99.015408,19.357076,0900700012530,007,2530,177,Estadística 911,177,170,164,158,151,145,140,134,129,124,120,115,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801802,09DJN1147Y,,,,PATRIA NUEVA,Preescolar,Iztapalapa,-99.113089,19.367132,0900700010708,007,0708,96,Estadística 911,96,92,89,85,82,79,76,73,70,68,65,63,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801803,09DJN0364F,09DJN0152C,,,PEDRO PABLO RUBENS,Preescolar,Iztapalapa,-99.027235,19.383763,0900700010271,007,0271,225,Estadística 911,225,216,208,200,193,185,178,171,165,158,152,146,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801804,09DJN0945L,09DJN1263O,,,PILLI,Preescolar,Iztapalapa,-99.05972,19.328756,0900700013026,007,3026,336,Estadística 911,336,323,311,299,287,276,265,255,246,236,226,218,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801805,09DJN1258C,,,,PILTZINTLI,Preescolar,Iztapalapa,-98.999021,19.337189,0900700014880,007,4880,210,Estadística 911,210,202,194,187,179,172,166,159,153,147,141,136,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801806,09DPR2597Z,,,,PLAN DE IGUALA,Primaria,Iztapalapa,-99.063345,19.362472,0900700013721,007,3721,242,Estadística 911,242,237,231,226,221,216,212,207,202,197,193,188,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801807,09DPR1229Y,09DPR2864E,,,PLAN DE SAN LUIS,Primaria,Iztapalapa,-99.109344,19.3446,0900700011566,007,1566,632,Estadística 911,632,619,604,591,578,565,552,540,528,516,504,493,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801808,09DES0239R,,,,PLUTARCO ELIAS CALLES,Secundaria,Iztapalapa,-99.049643,19.356889,090070001472A,007,472A,422,Estadística 911,422,415,407,400,393,386,379,372,366,359,353,347,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801809,09DJN0068E,,,,POPOL VUH,Preescolar,Iztapalapa,-99.111161,19.378946,0900700010356,007,0356,146,Estadística 911,146,141,135,130,124,120,115,110,107,103,98,95,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801810,09DES0165Q,09DES4165R,,,PRESIDENTE SALVADOR ALLENDE,Secundaria,Iztapalapa,-99.049175,19.358003,090070001472A,007,472A,646,Estadística 911,646,634,623,612,601,591,580,570,560,550,540,530,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801811,09DES0310L,09DES4310M,,,PRESIDENTES DE MÉXICO,Secundaria,Iztapalapa,-99.054267,19.331459,0900700014768,007,4768,1005,Estadística 911,1005,987,969,952,936,919,903,887,871,856,840,826,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801812,09DJN0784P,,,,PROFESORA DOLORES PASOS,Preescolar,Iztapalapa,-99.065412,19.373733,0900700010426,007,0426,158,Estadística 911,158,152,146,140,135,129,124,119,115,111,106,103,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801813,09DPR0858G,09DPR0836V,,,PROFR. ANGEL SALAS BONILLA,Primaria,Iztapalapa,-99.048769,19.340708,0900700011655,007,1655,527,Estadística 911,527,515,504,492,482,471,460,449,440,430,420,411,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801814,09DPR2918S,09DPR2917T,,,PROFR. ANTONIO AUDIRAC Y ALFONSIN,Primaria,Iztapalapa,-99.060187,19.332469,0900700015018,007,5018,405,Estadística 911,405,396,387,378,370,361,353,345,338,330,323,316,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801815,09DPR1208L,,,,PROFR. ANTONIO BARBOSA HELDT,Primaria,Iztapalapa,-99.130032,19.369308,0900700010498,007,0498,177,Estadística 911,177,173,169,165,162,158,155,151,148,144,141,138,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801816,09DPR0103K,09DPR0005J,,,PROFR. ANTONIO CEDEÑO,Primaria,Iztapalapa,-99.051187,19.329835,0900700014772,007,4772,815,Estadística 911,815,796,778,761,744,728,712,696,679,664,650,635,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801817,09DJN0757S,09DJN1118C,,,PROFR. ARTURO PICHARDO,Preescolar,Iztapalapa,-99.023616,19.349711,0900700011710,007,1710,294,Estadística 911,294,282,272,261,251,242,232,223,215,206,198,191,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801818,09DJN0112B,,,,PROFR. BALDOMERO SAMANO MUÑOZ,Preescolar,Iztapalapa,-99.123764,19.369705,0900700010515,007,0515,61,Estadística 911,61,59,56,54,52,50,48,46,45,42,41,39,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
801819,09DPR1002T,,,,PROFR. BRAULIO RODRÍGUEZ,Primaria,Iztapalapa,-99.029953,19.383704,0900700010271,007,0271,496,Estadística 911,496,484,474,463,453,443,433,424,414,405,395,386,Las proyecciones futuras fueron reescaladas tomando la matrícula 911 como base oficial y conservando la trayectoria relativa del modelo original.
